"uid","namedLocation","date","domainID","siteID","plotID","plotType","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","easting","northing","utmZone","elevation","elevationUncertainty","eventID","samplingProtocolVersion","treesPresent","treesAbsentList","shrubsPresent","shrubsAbsentList","lianasPresent","lianasAbsentList","nestedSubplotAreaShrubSapling","nestedSubplotAreaLiana","totalSampledAreaTrees","totalSampledAreaShrubSapling","totalSampledAreaLiana","remarks","measuredBy","recordedBy","dataQF"
"e0341e08-6b75-4485-a782-01beea699386","ONAQ_050.basePlot.vst","2016-08-23","D15","ONAQ","ONAQ_050","tower","shrubScrub",40.175889,-112.454651,"WGS84",10.1,376148.34,4448293.88,"12N",1658.1,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"zfKUmaCw/fmMIyFtNIUAZaoavJKpjMmv","A/RRczOckiFbJrdMEJZwjJHC/MRxlxtigTsfvXI6kYE=",NA
"5f2985ca-074b-4e8f-9eae-a80d6afd9c7f","ONAQ_048.basePlot.vst","2016-08-23","D15","ONAQ","ONAQ_048","tower","shrubScrub",40.176113,-112.458513,"WGS84",10.1,375819.92,4448324.14,"12N",1666.3,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"zfKUmaCw/fmMIyFtNIUAZaoavJKpjMmv","A/RRczOckiFbJrdMEJZwjJHC/MRxlxtigTsfvXI6kYE=",NA
"13701c99-0ead-401d-88fc-ab4bf88bfdf4","ONAQ_052.basePlot.vst","2016-08-29","D15","ONAQ","ONAQ_052","tower","shrubScrub",40.174273,-112.455327,"WGS84",10.1,376087.84,4448115.45,"12N",1656.8,0.2,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"JpRJfZJ7mpH/Nxx75zJxRJMH3iC8tjefxSmnXlI7d1E=","zfKUmaCw/fmMIyFtNIUAZaoavJKpjMmv",NA
"981d0a69-9355-4762-b6e9-c521df77c739","ONAQ_051.basePlot.vst","2016-08-29","D15","ONAQ","ONAQ_051","tower","shrubScrub",40.17696,-112.455004,"WGS84",10.1,376120.23,4448413.25,"12N",1660.9,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"W+a35C/f5OdAWRb04dAh0sw0TUBSwvpg","SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM",NA
"317dcf44-6019-4cdf-a0cf-520a6b28b54b","ONAQ_054.basePlot.vst","2016-08-30","D15","ONAQ","ONAQ_054","tower","grasslandHerbaceous",40.173754,-112.453539,"WGS84",10.1,376239.14,4448055.34,"12N",1652.7,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"noneSelected","noneSelected",400,400,400,NA,"D1jrxg2YLS//oLEpl5ktAWgJkZADIS1b","SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM",NA
"b7f07831-ae3e-40f6-9de3-771f70a4d98c","ONAQ_053.basePlot.vst","2016-08-30","D15","ONAQ","ONAQ_053","tower","shrubScrub",40.175047,-112.457436,"WGS84",10.1,375909.68,4448204.3,"12N",1663.2,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"W+a35C/f5OdAWRb04dAh0sw0TUBSwvpg","JpRJfZJ7mpH/Nxx75zJxRJMH3iC8tjefxSmnXlI7d1E=",NA
"bf7cd2f6-479c-4aaf-8503-14077a532b44","ONAQ_057.basePlot.vst","2016-08-31","D15","ONAQ","ONAQ_057","tower","shrubScrub",40.174231,-112.457777,"WGS84",10.1,375879.16,4448114.21,"12N",1661.4,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"JpRJfZJ7mpH/Nxx75zJxRJMH3iC8tjefxSmnXlI7d1E=","D1jrxg2YLS//oLEpl5ktAWgJkZADIS1b",NA
"6b0cb358-27b3-4c07-86f2-c69d256bc610","ONAQ_056.basePlot.vst","2016-08-31","D15","ONAQ","ONAQ_056","tower","grasslandHerbaceous",40.173457,-112.454942,"WGS84",10.1,376119.14,4448024.33,"12N",1654.7,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","",NA,"",NA,"",NA,"noneSelected","noneSelected",400,400,400,NA,"D1jrxg2YLS//oLEpl5ktAWgJkZADIS1b","JpRJfZJ7mpH/Nxx75zJxRJMH3iC8tjefxSmnXlI7d1E=",NA
"68faa0fc-a472-4398-b364-371590d22342","ONAQ_055.basePlot.vst","2016-08-31","D15","ONAQ","ONAQ_055","tower","shrubScrub",40.175325,-112.456719,"WGS84",10.1,375971.24,4448234.16,"12N",1662.1,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"A/RRczOckiFbJrdMEJZwjJHC/MRxlxtigTsfvXI6kYE=","/h2P7iNCFoYEpLrGZ7duq/gkTqgr2Ra3iaG3UNTt4h0=",NA
"28d74127-291f-45f5-975c-a2d58f92f1ee","ONAQ_058.basePlot.vst","2016-09-02","D15","ONAQ","ONAQ_058","tower","shrubScrub",40.174572,-112.452485,"WGS84",10.1,376330.37,4448144.67,"12N",1651.4,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"W+a35C/f5OdAWRb04dAh0sw0TUBSwvpg","A/RRczOckiFbJrdMEJZwjJHC/MRxlxtigTsfvXI6kYE=",NA
"97db6582-96b7-499f-9564-0806bf8b10ca","ONAQ_059.basePlot.vst","2016-09-07","D15","ONAQ","ONAQ_059","tower","shrubScrub",40.175883,-112.457123,"WGS84",10.1,375937.85,4448296.66,"12N",1663.6,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"mBJxlAYbbGTyFgm8y21q61nUy3rO9rJg","A/RRczOckiFbJrdMEJZwjJHC/MRxlxtigTsfvXI6kYE=",NA
"5c08399f-f33b-4c45-b4d3-d62fe531fee0","ONAQ_061.basePlot.vst","2016-09-12","D15","ONAQ","ONAQ_061","tower","shrubScrub",40.174559,-112.454626,"WGS84",10.1,376148.05,4448146.21,"12N",1655.8,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM","9G96sOZHreW1zLx1Wn5Z/CXf862Qa/Lm",NA
"bf9ba23b-e2df-4eb4-afd9-e4dc93d683ad","ONAQ_060.basePlot.vst","2016-09-12","D15","ONAQ","ONAQ_060","tower","shrubScrub",40.176425,-112.45467,"WGS84",10.1,376147.7,4448353.4,"12N",1659.5,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM","A/RRczOckiFbJrdMEJZwjJHC/MRxlxtigTsfvXI6kYE=",NA
"1116e3f0-46c3-4663-8330-ddc0506d180c","ONAQ_062.basePlot.vst","2016-09-13","D15","ONAQ","ONAQ_062","tower","shrubScrub",40.17428,-112.453555,"WGS84",10.1,376238.74,4448113.75,"12N",1653,0.2,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"A/RRczOckiFbJrdMEJZwjJHC/MRxlxtigTsfvXI6kYE=","JpRJfZJ7mpH/Nxx75zJxRJMH3iC8tjefxSmnXlI7d1E=",NA
"7d9ee0e7-ba18-4721-9af1-cca9c680439f","ONAQ_061.basePlot.vst","2016-09-13","D15","ONAQ","ONAQ_061","tower","shrubScrub",40.174559,-112.454626,"WGS84",10.1,376148.05,4448146.21,"12N",1655.8,0.1,"vst_ONAQ_2014","NEON.DOC.000987vE","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM","SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM",NA
"01af2cfc-924e-4826-817e-c5d54c126245","ONAQ_064.basePlot.vst","2016-09-16","D15","ONAQ","ONAQ_064","tower","shrubScrub",40.174241,-112.456716,"WGS84",10.1,375969.52,4448113.83,"12N",1660,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"zfKUmaCw/fmMIyFtNIUAZaoavJKpjMmv","wBdmRgzUaOqlUR4U/8aDtZZLDGFFmW8H",NA
"9f643668-73b2-404a-b6e7-9b6ab4a02c2e","ONAQ_063.basePlot.vst","2016-09-16","D15","ONAQ","ONAQ_063","tower","shrubScrub",40.175883,-112.456416,"WGS84",10.1,375998.05,4448295.67,"12N",1662,0.2,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"JpRJfZJ7mpH/Nxx75zJxRJMH3iC8tjefxSmnXlI7d1E=","SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM",NA
"bc6f6705-5f72-4536-9128-5a3e576cb854","ONAQ_065.basePlot.vst","2016-09-20","D15","ONAQ","ONAQ_065","tower","grasslandHerbaceous",40.172683,-112.453165,"WGS84",10.1,376269.04,4447935.94,"12N",1651.2,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","",NA,"",NA,"",NA,"noneSelected","noneSelected",400,400,400,NA,"mBJxlAYbbGTyFgm8y21q61nUy3rO9rJg","SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM",NA
"497c14e6-55b4-4c59-8c8e-5c055240bb46","ONAQ_066.basePlot.vst","2016-09-20","D15","ONAQ","ONAQ_066","tower","shrubScrub",40.175617,-112.4557,"WGS84",10.1,376058.53,4448265.15,"12N",1659.8,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM","mBJxlAYbbGTyFgm8y21q61nUy3rO9rJg",NA
"e6aa32d7-a313-4cce-a551-8a40459af944","ONAQ_067.basePlot.vst","2016-09-20","D15","ONAQ","ONAQ_067","tower","shrubScrub",40.176672,-112.457483,"WGS84",10.1,375908.64,4448384.74,"12N",1665.9,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"JpRJfZJ7mpH/Nxx75zJxRJMH3iC8tjefxSmnXlI7d1E=","D1jrxg2YLS//oLEpl5ktAWgJkZADIS1b",NA
"a5711e4f-9ba9-4515-91e9-e0d1b55f7c03","ONAQ_007.basePlot.vst","2016-09-22","D15","ONAQ","ONAQ_007","distributed","shrubScrub",40.212498,-112.467435,"WGS84",20.1,375127.03,4452375.39,"12N",1705.7,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM","W+a35C/f5OdAWRb04dAh0sw0TUBSwvpg",NA
"d1a46716-1b2a-454f-8150-f46700bbd1f4","ONAQ_068.basePlot.vst","2016-09-22","D15","ONAQ","ONAQ_068","tower","grasslandHerbaceous",40.173227,-112.45282,"WGS84",10.1,376299.41,4447995.84,"12N",1650.6,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"noneSelected","noneSelected",400,400,400,NA,"D1jrxg2YLS//oLEpl5ktAWgJkZADIS1b","AEHs9POVeZp4yHnYMRE16RKy8iMNUCP/",NA
"fa12b97c-b7d9-4020-ad03-228f042af3ae","ONAQ_069.basePlot.vst","2016-09-22","D15","ONAQ","ONAQ_069","tower","shrubScrub",40.176946,-112.456091,"WGS84",10.1,376027.66,4448413.21,"12N",1663.4,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"D1jrxg2YLS//oLEpl5ktAWgJkZADIS1b","A/RRczOckiFbJrdMEJZwjJHC/MRxlxtigTsfvXI6kYE=",NA
"30c12cc7-4620-4d4c-ac99-d073d9e07353","ONAQ_070.basePlot.vst","2016-09-23","D15","ONAQ","ONAQ_070","tower","shrubScrub",40.174037,-112.451755,"WGS84",10.1,376391.56,4448084.27,"12N",1648.7,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"mBJxlAYbbGTyFgm8y21q61nUy3rO9rJg","D1jrxg2YLS//oLEpl5ktAWgJkZADIS1b",NA
"f75aef53-6ef2-47be-bbd7-0f5f6eeefee8","ONAQ_002.basePlot.vst","2016-09-26","D15","ONAQ","ONAQ_002","distributed","shrubScrub",40.193323,-112.464547,"WGS84",20.1,375337.67,4450242.9,"12N",1688.4,0.2,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"D1jrxg2YLS//oLEpl5ktAWgJkZADIS1b","wBdmRgzUaOqlUR4U/8aDtZZLDGFFmW8H",NA
"a9884c99-585e-4239-a6f5-fed425a7c3b9","ONAQ_009.basePlot.vst","2016-09-26","D15","ONAQ","ONAQ_009","distributed","shrubScrub",40.160803,-112.47125,"WGS84",20.1,374707.28,4446642.62,"12N",1671.6,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"W+a35C/f5OdAWRb04dAh0sw0TUBSwvpg","mBJxlAYbbGTyFgm8y21q61nUy3rO9rJg",NA
"7f9663f8-3ccd-46ae-a6aa-bc8bd2652e00","ONAQ_004.basePlot.vst","2016-09-28","D15","ONAQ","ONAQ_004","distributed","shrubScrub",40.185937,-112.472482,"WGS84",20.1,374648.62,4449434.23,"12N",1714.1,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"wBdmRgzUaOqlUR4U/8aDtZZLDGFFmW8H","mBJxlAYbbGTyFgm8y21q61nUy3rO9rJg",NA
"21a36415-4140-43a9-b30f-64ed48b5a24a","ONAQ_003.basePlot.vst","2016-09-28","D15","ONAQ","ONAQ_003","distributed","shrubScrub",40.205921,-112.430276,"WGS84",20.1,378277.46,4451593.71,"12N",1610.9,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"zfKUmaCw/fmMIyFtNIUAZaoavJKpjMmv","D1jrxg2YLS//oLEpl5ktAWgJkZADIS1b",NA
"82c00210-184f-4340-881b-85f2b844efe4","ONAQ_011.basePlot.vst","2016-09-29","D15","ONAQ","ONAQ_011","distributed","shrubScrub",40.150746,-112.456227,"WGS84",20.1,375968.39,4445505.22,"12N",1618.7,0.2,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"W+a35C/f5OdAWRb04dAh0sw0TUBSwvpg","zfKUmaCw/fmMIyFtNIUAZaoavJKpjMmv",NA
"48b10737-fd6c-4b75-b415-86e2c9a1d151","ONAQ_015.basePlot.vst","2016-09-30","D15","ONAQ","ONAQ_015","distributed","shrubScrub",40.151788,-112.478445,"WGS84",20.1,374077.87,4445652.14,"12N",1663.1,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"D1jrxg2YLS//oLEpl5ktAWgJkZADIS1b","mBJxlAYbbGTyFgm8y21q61nUy3rO9rJg",NA
"0a482c14-e0b7-4f46-817f-2b45bf726819","ONAQ_014.basePlot.vst","2016-10-02","D15","ONAQ","ONAQ_014","distributed","shrubScrub",40.206493,-112.448968,"WGS84",20.1,376687.67,4451683.01,"12N",1646.8,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"25","noneSelected",400,200,400,"","xwW9faweG9zr7ru0t6ISWc+Bsd5QQOzU","W+a35C/f5OdAWRb04dAh0sw0TUBSwvpg",NA
"30ec286b-e5be-4d68-982c-831a298e1732","ONAQ_016.basePlot.vst","2016-10-10","D15","ONAQ","ONAQ_016","distributed","shrubScrub",40.175178,-112.446181,"WGS84",20.1,376868.23,4448203.18,"12N",1638,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"25","noneSelected",400,200,400,"","zfKUmaCw/fmMIyFtNIUAZaoavJKpjMmv","wBdmRgzUaOqlUR4U/8aDtZZLDGFFmW8H",NA
"b4afaa7c-d637-4956-9e51-68cfc068e841","ONAQ_018.basePlot.vst","2016-10-11","D15","ONAQ","ONAQ_018","distributed","shrubScrub",40.197201,-112.437822,"WGS84",20.1,377619.56,4450636.16,"12N",1629,0.1,"vst_ONAQ_2016","NEON.DOC.000987vG","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,"","A/RRczOckiFbJrdMEJZwjJHC/MRxlxtigTsfvXI6kYE=","W+a35C/f5OdAWRb04dAh0sw0TUBSwvpg",NA
"445fe51e-8779-46a8-8414-91e446012de1","ONAQ_020.basePlot.vst","2016-10-18","D15","ONAQ","ONAQ_020","distributed","shrubScrub",40.182614,-112.43611,"WGS84",20.2,377739.09,4449014.65,"12N",1626,0.2,"vst_ONAQ_2014","NEON.DOC.000987vE","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,"","A/RRczOckiFbJrdMEJZwjJHC/MRxlxtigTsfvXI6kYE=","AEHs9POVeZp4yHnYMRE16RKy8iMNUCP/",NA
"c35c57c7-2509-45e4-b78b-666c2f41084c","ONAQ_019.basePlot.vst","2016-10-18","D15","ONAQ","ONAQ_019","distributed","shrubScrub",40.175284,-112.48246,"WGS84",20.1,373779.42,4448265.88,"12N",1732,0.1,"vst_ONAQ_2014","NEON.DOC.000987vE","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,"No cactus found","zfKUmaCw/fmMIyFtNIUAZaoavJKpjMmv","mBJxlAYbbGTyFgm8y21q61nUy3rO9rJg",NA
"e0cf34c8-2010-496c-b4e6-01088333991e","ONAQ_019.basePlot.vst","2016-10-18","D15","ONAQ","ONAQ_019","distributed","shrubScrub",40.175284,-112.48246,"WGS84",20.1,373779.42,4448265.88,"12N",1732,0.1,"vst_ONAQ_2016","NEON.DOC.000987vG","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,"","JpRJfZJ7mpH/Nxx75zJxRJMH3iC8tjefxSmnXlI7d1E=","zfKUmaCw/fmMIyFtNIUAZaoavJKpjMmv",NA
"356ee448-0ca0-46bb-ad16-fe52e1bd9972","ONAQ_008.basePlot.vst","2016-10-18","D15","ONAQ","ONAQ_008","distributed","evergreenForest",40.158539,-112.521575,"WGS84",20.2,370417.09,4446463.53,"12N",1796.1,0.3,"vst_ONAQ_2016","NEON.DOC.000987vG","Y",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,"","SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM","W+a35C/f5OdAWRb04dAh0sw0TUBSwvpg",NA
"48f9866f-caf6-4374-826a-17b47d9a22b5","ONAQ_020.basePlot.vst","2016-10-18","D15","ONAQ","ONAQ_020","distributed","shrubScrub",40.182614,-112.43611,"WGS84",20.2,377739.09,4449014.65,"12N",1626,0.2,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,"","AEHs9POVeZp4yHnYMRE16RKy8iMNUCP/","wBdmRgzUaOqlUR4U/8aDtZZLDGFFmW8H",NA
"b332fceb-246e-466b-a17d-3d38ca7cb41b","ONAQ_023.basePlot.vst","2016-10-24","D15","ONAQ","ONAQ_023","distributed","evergreenForest",40.193889,-112.505432,"WGS84",20.1,371858.47,4450363.95,"12N",1862.8,0.1,"vst_ONAQ_2016","NEON.DOC.000987vG","Y",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,"","AEHs9POVeZp4yHnYMRE16RKy8iMNUCP/","W+a35C/f5OdAWRb04dAh0sw0TUBSwvpg",NA
"b98a7d03-2a95-4fd3-87cc-46e79ad76be0","ONAQ_017.basePlot.vst","2016-10-25","D15","ONAQ","ONAQ_017","distributed","evergreenForest",40.190515,-112.51523,"WGS84",20.1,371018.04,4450003.63,"12N",1886,0.1,"vst_ONAQ_2016","NEON.DOC.000987vG","Y",NA,"Y",NA,"N",NA,"25","noneSelected",400,200,400,"","D1jrxg2YLS//oLEpl5ktAWgJkZADIS1b","zfKUmaCw/fmMIyFtNIUAZaoavJKpjMmv",NA
"c153762e-ae4f-4581-82c9-7d974fcc8686","ONAQ_025.basePlot.vst","2016-10-31","D15","ONAQ","ONAQ_025","distributed","evergreenForest",40.145343,-112.538881,"WGS84",NA,368917.81,4445024.16,"12N",1826.6,NA,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"noneSelected","noneSelected",400,400,400,"","W+a35C/f5OdAWRb04dAh0sw0TUBSwvpg","wBdmRgzUaOqlUR4U/8aDtZZLDGFFmW8H",NA
"cdabb11f-3591-4c1e-b62c-58d0374be65f","ONAQ_008.basePlot.vst","2016-10-31","D15","ONAQ","ONAQ_008","distributed","evergreenForest",40.158539,-112.521575,"WGS84",20.2,370417.09,4446463.53,"12N",1796.1,0.3,"vst_ONAQ_2014","NEON.DOC.000987vE","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,"","nxLuFUK5aIxeJAwod87f1JBZep10ySFS","f8IsU9r3wsV/xEx/MhT4lhzyIc4pDu8r",NA
"30d62f49-2c9f-425e-baf2-8076eff3d96b","ONAQ_025.basePlot.vst","2016-10-31","D15","ONAQ","ONAQ_025","distributed","evergreenForest",40.145343,-112.538881,"WGS84",NA,368917.81,4445024.16,"12N",1826.6,NA,"vst_ONAQ_2014","NEON.DOC.000987vE","",NA,"",NA,"",NA,"noneSelected","noneSelected",400,400,400,"","f8IsU9r3wsV/xEx/MhT4lhzyIc4pDu8r","nxLuFUK5aIxeJAwod87f1JBZep10ySFS",NA
"a3def555-db6c-4cd1-b58b-8b22ea4975f0","ONAQ_023.basePlot.vst","2016-10-31","D15","ONAQ","ONAQ_023","distributed","evergreenForest",40.193889,-112.505432,"WGS84",20.1,371858.47,4450363.95,"12N",1862.8,0.1,"vst_ONAQ_2014","NEON.DOC.000987vE","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,"","f8IsU9r3wsV/xEx/MhT4lhzyIc4pDu8r","nxLuFUK5aIxeJAwod87f1JBZep10ySFS",NA
"5efbea96-6f6f-4f42-bde0-84503b2399c5","ONAQ_021.basePlot.vst","2016-11-01","D15","ONAQ","ONAQ_021","distributed","evergreenForest",40.154245,-112.542595,"WGS84",20.1,368618.6,4446017.77,"12N",1903.6,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","",NA,"",NA,"",NA,"noneSelected","noneSelected",400,400,400,NA,"nxLuFUK5aIxeJAwod87f1JBZep10ySFS","f8IsU9r3wsV/xEx/MhT4lhzyIc4pDu8r",NA
"83db80d4-4705-48de-a8ce-77b4de5156df","ONAQ_012.basePlot.vst","2016-11-02","D15","ONAQ","ONAQ_012","distributed","evergreenForest",40.184944,-112.529543,"WGS84",20.1,369788.96,4449406.14,"12N",2054.5,0.1,"vst_ONAQ_2014","NEON.DOC.000987vE","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"zfKUmaCw/fmMIyFtNIUAZaoavJKpjMmv","9G96sOZHreW1zLx1Wn5Z/CXf862Qa/Lm",NA
"9ae767b2-aa1f-4e26-9d1f-100bc10c313c","ONAQ_012.basePlot.vst","2016-11-02","D15","ONAQ","ONAQ_012","distributed","evergreenForest",40.184944,-112.529543,"WGS84",20.1,369788.96,4449406.14,"12N",2054.5,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"N",NA,"10","noneSelected",400,80,400,NA,"zfKUmaCw/fmMIyFtNIUAZaoavJKpjMmv","9G96sOZHreW1zLx1Wn5Z/CXf862Qa/Lm",NA
"0c67aa00-a9fa-4f9c-a953-8dc214e7c412","ONAQ_010.basePlot.vst","2016-11-03","D15","ONAQ","ONAQ_010","distributed","evergreenForest",40.201042,-112.497129,"WGS84",20.1,372578.64,4451145.98,"12N",1903.9,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","Y",NA,"Y",NA,"N",NA,"noneSelected","noneSelected",400,400,400,NA,"SVlrLvG6MQgHNcX9a6cN9XT/1zjcedhM","wBdmRgzUaOqlUR4U/8aDtZZLDGFFmW8H",NA
"d2867ba7-9d1f-4efa-bf24-09bfe739c818","ONAQ_021.basePlot.vst","2016-11-11","D15","ONAQ","ONAQ_021","distributed","evergreenForest",40.154245,-112.542595,"WGS84",20.1,368618.6,4446017.77,"12N",1903.6,0.1,"vst_ONAQ_2016","NEON.DOC.000987vE","N",NA,"Y",NA,"N",NA,"noneSelected","noneSelected",400,400,400,NA,"wBdmRgzUaOqlUR4U/8aDtZZLDGFFmW8H","W+a35C/f5OdAWRb04dAh0sw0TUBSwvpg",NA
"fccf2925-e387-4cd0-bf2c-0d66cb784db0","ONAQ_043.basePlot.vst","2017-09-13","D15","ONAQ","ONAQ_043","tower","shrubScrub",40.173719,-112.456713,"WGS84",20.1,375968.82,4448055.89,"12N",1658.5,0.2,"vst_ONAQ_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"9G96sOZHreW1zLx1Wn5Z/CXf862Qa/Lm","h2e+dqZwM1CN/9q2nlOIBjgtBkUZxrghCbZhws+SHWs=",NA
"89b80152-9c24-4615-86ce-dcfbce64d776","ONAQ_042.basePlot.vst","2017-09-13","D15","ONAQ","ONAQ_042","tower","shrubScrub",40.176672,-112.456784,"WGS84",20.1,375968.15,4448383.77,"12N",1664.2,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"789xkq58z1GJuS14wfKvU8hTMuwfWaPhtmYGxFTQNkU=","bJ+RdJEEdT3Ewj2Yv+NqrULBTUGmFo8u8Kb0DCLriE0=",NA
"0eb1e8f2-b359-4c1b-95e5-6903a94c2e08","ONAQ_045.basePlot.vst","2017-09-14","D15","ONAQ","ONAQ_045","tower","grasslandHerbaceous",40.173199,-112.454237,"WGS84",10.1,376178.7,4447994.71,"12N",1653.3,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"789xkq58z1GJuS14wfKvU8hTMuwfWaPhtmYGxFTQNkU=","h2e+dqZwM1CN/9q2nlOIBjgtBkUZxrghCbZhws+SHWs=",NA
"d204e759-5bef-4bc2-9835-236843e837c6","ONAQ_041.basePlot.vst","2017-09-14","D15","ONAQ","ONAQ_041","tower","shrubScrub",40.17402,-112.452841,"WGS84",20.1,376299.06,4448083.9,"12N",1651,0.1,"vst_ONAQ_2017","NEON.DOC.000987vG","",NA,"",NA,"",NA,"10","noneSelected",400,80,400,NA,"789xkq58z1GJuS14wfKvU8hTMuwfWaPhtmYGxFTQNkU=","h2e+dqZwM1CN/9q2nlOIBjgtBkUZxrghCbZhws+SHWs=",NA
