"uid","namedLocation","domainID","siteID","plotType","sampleID","collectDate","lmaSampleID","lmaSampleCondition","scanDate","scannedBy","freshMass","ovenStartDate","ovenEndDate","dryMass","weighedBy","scannedLeafNumber","leafArea","percentGreen","leafMassPerArea","dryMassFraction","measuredBy","remarks","dataQF"
"89731074-355c-48e3-9896-806f76079541","SCBI_005.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1+52DmmtjULpk2KHiWTONl2optV4j8vL6Y=","2017-07-24T12:29Z","HvxvVDlCk1+52DmmtjULpk2KHiWTONl2rQpHbV08Y6g=","OK","2017-07-24T20:15Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",3.108,"2017-07-25T22:00Z","2017-07-28T12:45Z",1.572,"cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",3,18126.7,89,86.7,0.506,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"ebe49b01-1653-4247-9235-52dc7dcb47e5","SCBI_005.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk18recdnuMUehunN/NlpHPvsn6rKCv4cW6M=","2017-07-24T13:06Z","HvxvVDlCk18recdnuMUehunN/NlpHPvsrCrVemJtdg3hXHAfverKug==","OK","2017-07-24T20:20Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",1.842,"2017-07-25T22:00Z","2017-07-28T12:42Z",0.902,"cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",2,11001,87,82,0.49,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"5719c8ff-525f-4d53-bc23-af1e4f8a090b","SCBI_005.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhRw+6sK11aWqs=","2017-07-24T15:09Z","HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhRMb4CDTGY9n4=","OK","2017-07-24T20:30Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",5.022,"2017-07-25T22:00Z","2017-07-28T12:53Z",1.667,"cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",3,22112.5,96,75.4,0.332,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"a8c2f568-f439-45f2-a99d-02a7b6991313","SCBI_004.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1oknqmSB0px8=","2017-07-25T13:28Z","HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1yGPazs82Hv0=","OK","2017-07-25T21:18Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",2.324,"2017-07-25T22:00Z","2017-07-28T12:40Z",0.874,"cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",1,13428.9,99,65.1,0.376,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"c7240363-b2b0-424c-ad48-2ae6c79cb549","SCBI_004.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcl2hZ7UP3OAE=","2017-07-25T13:29Z","HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgclcizGZ4uwjb9CmhL1UFrFA==","OK","2017-07-25T21:25Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.022,"2017-07-25T22:00Z","2017-07-28T12:48Z",1.477,"cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",1,14882.7,98,99.2,0.489,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"6603f465-16a2-4d34-9e7d-9c45b938f430","SCBI_004.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNS/W4G1Iat3s=","2017-07-25T14:26Z","HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgN+0Gcd9TOmSU=","OK","2017-07-25T21:34Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",2.713,"2017-07-25T22:00Z","2017-07-28T12:50Z",1.297,"cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",3,12054.3,99,107.6,0.478,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"a05b63ca-dd03-4334-88a5-a8c02592b069","SCBI_045.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk1883DeQw28MdnJFN2Yr4f0apRmAwsMvV50=","2017-07-25T16:57Z","HvxvVDlCk1883DeQw28MdnJFN2Yr4f0a1a/JAgFiszI=","OK","2017-07-25T21:41Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",5.142,"2017-07-25T22:00Z","2017-07-28T13:00Z",2.124,"cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",1,24929.3,95,85.2,0.413,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"6c9e7ea5-5dd3-4ff0-ba8d-fb52ebc5b3b6","SCBI_049.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzdzxSLKrdj+4=","2017-07-26T13:50Z","HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzm+fDMzVMUMQ=","OK","2017-07-26T19:30Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",4.892,"2017-07-30T23:45Z","2017-08-04T19:10Z",1.659,"cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",3,19852.7,100,83.6,0.339,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"c864196c-20c7-4117-b428-38d40bb56a7c","SCBI_049.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzjRrqnIHDlKA=","2017-07-26T15:52Z","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzk/JcMJl6BaY=","OK","2017-07-26T19:45Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",3.668,"2017-07-30T23:45Z","2017-08-04T19:12Z",1.647,"cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",3,14132,100,116.5,0.449,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"df7b306a-3634-44f9-b87c-ba66f6c4822c","SCBI_049.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk1+KVx888dV2UvUKxPneZWVxjm4EVnGl/t4=","2017-07-26T17:54Z","HvxvVDlCk1+KVx888dV2UvUKxPneZWVxSUE2xSO0x2M=","OK","2017-07-26T20:00Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",5.611,"2017-07-30T23:45Z","2017-08-04T19:15Z",2.188,"cSNmYLv76T0gVgR+nHwb5XPF8fxAhgwD5+PP/u5QMFs=",1,25888,98,84.5,0.39,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"4e57e5a2-4d3f-41dd-9211-d322ed59f979","SCBI_010.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq64SBG3RfAhI4=","2017-07-27T14:24Z","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq68ZKQ/B/kUeX3vCq8hIBWuw==","OK","2017-07-27T21:30Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",2.676,"2017-07-30T23:45Z","2017-08-04T19:00Z",0.857,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",2,16293.7,99,52.6,0.32,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"ed830d4b-4ba5-4043-a8e2-0f5f314eb801","SCBI_010.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=","2017-07-27T16:32Z","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6pLlCmS22AE2kwmmqgxGQJA==","OK","2017-07-27T21:15Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",4.06,"2017-07-30T23:45Z","2017-08-04T17:45Z",0.897,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",1,22761.3,100,39.4,0.221,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"44b2411f-c4eb-47a4-82de-47a12d11837d","SCBI_045.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=","2017-07-28T05:10Z","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+oHHiE4O1f2UToCuIvO5QZQ==","OK","2017-07-30T23:05Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.998,"2017-07-30T23:45Z","2017-08-04T19:07Z",1.606,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",3,18747.7,96,85.7,0.402,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"048615ed-76b2-4176-be95-93ddeea2ea2e","SCBI_002.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF33QYbdiOMRZA=","2017-07-28T13:30Z","HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3GGyk2RJiv8nIKixkSJbeNQ==","OK","2017-07-30T22:25Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.278,"2017-07-30T23:45Z","2017-08-04T19:02Z",1.463,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",1,15363.9,98,95.2,0.446,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"0145660d-e035-40ad-b0eb-4f032c243b3a","SCBI_002.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=","2017-07-28T14:47Z","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r30EpuobRVmOA=","OK","2017-07-30T22:40Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",4.985,"2017-07-30T23:45Z","2017-08-04T19:05Z",1.925,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",1,23657.3,98,81.4,0.386,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"b39a20a9-8c99-4c6b-857b-112b5108068f","SCBI_002.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJaxl8Ck9jB24=","2017-07-28T15:15Z","HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJWOjNUaiLZl8=","OK","2017-07-30T22:50Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",4.373,"2017-07-30T23:45Z","2017-08-04T19:20Z",1.324,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",3,20697.5,97,64,0.303,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"d7b45313-1f0d-4bcc-a1be-a70ce4ab4147","SCBI_045.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds1JF6UqHlHlE=","2017-07-28T19:35Z","HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds4wmawyS0GqsL3psFihLDGw==","OK","2017-07-30T23:19Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.58,"2017-07-30T23:45Z","2017-08-04T19:00Z",1.601,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",1,18243.6,100,87.8,0.447,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"f0fc965d-b0c9-416f-9f30-fc5a387e02c0","SCBI_013.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g0H5tKbBogRU=","2017-07-31T14:15Z","HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5geEIVVErTNes=","OK","2017-07-31T19:30Z","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=",3.539,"2017-08-04T18:45Z","2017-08-07T20:13Z",1.705,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",4,15678.2,98,108.7,0.482,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe",NA,NA
"43c6895b-1fc5-4121-a5b1-8eb8aca294e9","SCBI_013.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk18ush1BqjuQDS9DQaX44XwvURN7NsCxT/M=","2017-07-31T15:20Z","HvxvVDlCk18ush1BqjuQDS9DQaX44XwvJXoNL/Mn37g=","OK","2017-07-31T19:34Z","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=",4.497,"2017-08-04T18:45Z","2017-08-07T20:16Z",2.061,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",5,22050.6,98,93.5,0.458,"mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=",NA,NA
"9009e0c9-98b6-441e-a906-33762b908b99","SCBI_013.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvH9kpDJGuvvY=","2017-07-31T16:45Z","HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvDgAGgExy3VTB3v9OLtq/9Q==","OK","2017-07-31T19:39Z","mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=",4.307,"2017-08-04T18:45Z","2017-08-07T20:14Z",1.202,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",5,22165.7,99,54.2,0.279,"mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=",NA,NA
"323ee332-2e8d-4d39-b104-55ae04c406ff","SCBI_008.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRhlQcjpEZCJs=","2017-08-01T13:20Z","HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRK3FVZ8PwEfTLXjQtHjxmCA==","OK","2017-08-01T23:05Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",4.095,"2017-08-04T18:45Z","2017-08-07T19:47Z",1.835,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",5,22472,97,81.7,0.448,"mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"7c078628-8af0-4bda-8a52-1c2aee7c09de","SCBI_008.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19JlN37PLGpuXmwYTp0GGASXFeig3DWZYo=","2017-08-01T14:15Z","HvxvVDlCk19JlN37PLGpuXmwYTp0GGASCeAGpT2PABQ=","OK","2017-08-01T22:55Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",2.965,"2017-08-04T18:45Z","2017-08-07T20:09Z",1.186,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",4,20278.1,90,58.5,0.4,"mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"712f20f5-9f36-4f72-b497-1a58c788b2d3","SCBI_011.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19LcyNt9GpiizHsoykg80Zn6ewX9TkT9Io=","2017-08-01T18:05Z","HvxvVDlCk19LcyNt9GpiizHsoykg80Zn4gdqjl5ozcQ=","OK","2017-08-01T22:40Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",2.145,"2017-08-04T18:45Z","2017-08-07T20:05Z",0.564,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",3,13683.6,99,41.2,0.263,"mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"3c0d219c-d7af-4fa1-bfa1-670fe178781d","SCBI_011.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19LcyNt9Gpii5g5y6jx981iIgr5dxxPImk=","2017-08-01T18:44Z","HvxvVDlCk19LcyNt9Gpii5g5y6jx981i6Yb+SkR4Rpk=","OK","2017-08-01T22:35Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",3.014,"2017-08-04T18:45Z","2017-08-07T20:04Z",0.828,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",3,20041.3,97,41.3,0.275,"mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"55e606c0-77dd-4334-8c2d-982b059b644c","SCBI_008.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk18b8byyzvtwUShRHIk63Dg7AcG3DtgFtvI=","2017-08-01T20:14Z","HvxvVDlCk18b8byyzvtwUShRHIk63Dg7pSNeupl8Uig=","OK","2017-08-01T22:45Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",3.049,"2017-08-04T18:45Z","2017-08-07T20:07Z",1.454,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",NA,15589.9,94,93.2,0.477,"mIrGghHxedfm/1MtpfIUE9eCpbCrN7Ia7TzUmHA2lDo=","",NA
"3ef0c5d6-7c78-4b69-a454-7048939b4c00","SCBI_011.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pjCHvvNaOZ5A=","2017-08-01T21:20Z","HvxvVDlCk19LcyNt9Gpiizjew9YqWN5ppqqiBIzofVs=","OK","2017-08-01T22:30Z","2CALKs4JNjmK3iYT4PUVEer6DObkBehF",2.641,"2017-08-04T18:45Z","2017-08-07T20:18Z",0.753,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",2,13195.4,95,57.1,0.285,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"aca434cc-4919-4f9a-9ce2-c87c65b3e9f4","SCBI_047.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq+V9J519zxOo=","2017-08-02T14:00Z","HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq83I7jbN5xvlgo55YlEt+8w==","OK","2017-08-03T21:03Z","dMVZgSbiazVu0oXyzneal5IPnECwOfLe",3.166,"2017-08-04T18:45Z","2017-08-07T20:11Z",1.335,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",5,23027.6,99,58,0.422,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"d9763d6d-2bd9-428b-ab0e-1d1383566bd8","SCBI_067.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk19wFqR6DOcuD956vK5ubnMkeM0bIIJ/Cjw=","2017-08-02T17:40Z","HvxvVDlCk19wFqR6DOcuD956vK5ubnMkQeTJ2wehGfR2/c/sk5H/QA==","OK","2017-08-04T14:00Z","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",3.145,"2017-08-04T18:45Z","2017-08-07T19:54Z",1.005,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",4,24493.5,92,41,0.32,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","Insect damage",NA
"82d1b429-6ab6-4b37-930a-93826cc5f42a","SCBI_067.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfXg7Sqy1nrRIk=","2017-08-02T18:40Z","HvxvVDlCk1/VZGv+C5O+MZSgs9IMZRfX/RZEnhc3fiU=","OK","2017-08-04T14:16Z","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",3.449,"2017-08-04T18:45Z","2017-08-07T20:02Z",1.191,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",1,21957.7,89,54.2,0.345,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"cb5dd003-7b95-42fd-b81c-6d7af4b7cc40","SCBI_067.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHZrBp7emRViY=","2017-08-02T19:32Z","HvxvVDlCk182Oj3h01KbY3Y5E/4Cd5IHyB6KgHVpOLw=","OK","2017-08-04T13:55Z","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",5.077,"2017-08-04T18:45Z","2017-08-07T20:20Z",1.47,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",5,25350.8,99,58,0.29,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"414d0669-d33b-4410-9225-c1f0453a5665","SCBI_047.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphddYCRZmtPBE=","2017-08-03T02:40Z","HvxvVDlCk19KJ+MKRTsgN3yo4WWDRKphML734lMFkUs=","OK","2017-08-04T14:47Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",3.472,"2017-08-04T18:45Z","2017-08-07T19:58Z",1.339,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",1,15710.3,93,85.3,0.386,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe","",NA
"1e91c2bd-c634-446a-8ea4-b7aba205709b","SCBI_047.basePlot.cfc","D02","SCBI","tower","HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv97pyHjjtirpY=","2017-08-03T03:15Z","HvxvVDlCk1/W+F1NJtCuxn5a/p4MJtv9ThMA7Xiq4uw=","OK","2017-08-04T14:40Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",4.076,"2017-08-04T18:45Z","2017-08-07T19:59Z",1.303,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",5,22278.7,98,58.5,0.32,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe","",NA
"fd229338-763d-4c7b-ab4d-03b19af8f32c","SCBI_007.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11XV8Ce9pi0ok=","2017-08-03T06:31Z","HvxvVDlCk1/x9xdKuYUTJ1itoOWhaA11q51RzoI+X8o=","OK","2017-08-04T13:00Z","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",2.433,"2017-08-04T18:45Z","2017-08-07T19:52Z",1.202,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",3,19308.9,96,62.2,0.494,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"fc5fb1e9-2c08-4642-b229-9740ba61ee73","SCBI_006.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QWHs8qOOPWoY=","2017-08-03T13:00Z","HvxvVDlCk19vCgQHzUqELa1Qnpo1wg/QLqp0BhOAgmQ=","OK","2017-08-04T16:00Z","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",1.606,"2017-08-04T18:45Z","2017-08-07T20:25Z",0.568,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",14,7545.8,93,75.3,0.354,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"7808a4af-e8fe-4e51-9218-871e6061e8de","SCBI_007.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m6HIQuCRp2Fo=","2017-08-03T15:30Z","HvxvVDlCk19Pd6bAjlEziyVIR/vQwK7m5FnuU6Zlyxk=","OK","2017-08-04T13:15Z","F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj",3.216,"2017-08-04T18:45Z","2017-08-07T20:08Z",1.073,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",4,19408.7,99,55.3,0.334,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"d8dceae2-eb60-47ac-9e9c-987addbdc460","SCBI_005.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4LYzPYLJBsTk=","2017-08-03T19:00Z","HvxvVDlCk1+aEj7OkevsmY/xu/u/XSP4qXbEWj+7Etc=","OK","2017-08-04T16:29Z","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",0.985,"2017-08-04T18:45Z","2017-08-07T20:15Z",0.331,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",19,10662.5,94,31,0.336,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe","",NA
"5b027ebf-61a3-4033-a8fe-5a8b7d8911f1","SCBI_010.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6I2JbqHTaCf8=","2017-08-03T19:00Z","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6v+vsdoiDQ+c/J9ff/KyYvA==","OK","2017-08-03T20:45Z","dMVZgSbiazVu0oXyzneal5IPnECwOfLe",1.998,"2017-08-04T18:45Z","2017-08-07T20:01Z",0.488,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",3,14877,99,32.8,0.244,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"03cccdf1-029d-44eb-a8ae-8ece5a449c01","SCBI_007.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsnbGqpeDhNgXU=","2017-08-03T20:17Z","HvxvVDlCk18ZsGgk1hoFt8bQ45no0lsn9u20RJ4/M9odGYmN1voNzw==","OK","2017-08-04T14:52Z","dMVZgSbiazVu0oXyzneal5IPnECwOfLe",1.685,"2017-08-04T18:45Z","2017-08-07T19:42Z",0.698,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",1,16597.9,99,42,0.414,"dMVZgSbiazVu0oXyzneal5IPnECwOfLe","",NA
"b646900f-71d5-437d-a401-d13db42515b0","SCBI_003.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk1+REwHgcgryAVbeATlJvqsGF2GJcslaE7s=","2017-08-04T14:50Z","HvxvVDlCk1+REwHgcgryAVbeATlJvqsG+dBkOcdPorc=","OK","2017-08-04T18:38Z","dMVZgSbiazVu0oXyzneal5IPnECwOfLe",3.207,"2017-08-04T18:45Z","2017-08-07T19:56Z",1.641,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",4,18349.7,92,89.4,0.512,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
"183b23c0-0848-407b-a253-6ed4dda80b1c","SCBI_003.basePlot.cfc","D02","SCBI","distributed","HvxvVDlCk18RCYUymFO3oBl5vr796w3lPmNA67uCTbc=","2017-08-04T15:35Z","HvxvVDlCk18RCYUymFO3oBl5vr796w3lf7CPCwQvdER9n/g0f83IrQ==","OK","2017-08-04T17:48Z","dMVZgSbiazVu0oXyzneal5IPnECwOfLe",3.129,"2017-08-04T18:45Z","2017-08-07T20:22Z",0.936,"GRwvwbiSPMj1NaUhvL1kyVbfYNVH3Sr0UuCJMFnR3bg=",4,24330.6,100,38.5,0.299,"F1aLHfHLM4qaIk0WIP5D+6fDrn//30Wj","",NA
